-0.0381027394993,-0.150263094569
-0.0739311649957,-0.231401479337
-0.0779496573078,-0.176886678719
-0.168443596535,-0.175467842917
-0.151159025368,-0.129858357318
-0.123493983573,-0.0333877444176
-0.0588340202151,-0.18407576486
-0.124183638265,-0.20629122911
-0.188867308907,-0.123909097329
-0.144157145675,-0.115029991166
-0.139694393635,-0.147751422483
-0.172770974651,-0.123887203635
-0.0339230710975,-0.0701906868972
-0.101949161559,-0.122769318802
-0.0460396957598,-0.217320763334
-0.156330558587,-0.113457495909
-0.160966533301,-0.0718889061616
-0.0511784174153,-0.173921915676
-0.0947587073311,-0.262188048757
-0.14270290449,-0.0891634699039
-0.118173316031,-0.181448959315
-0.0410264933941,-0.164890237814
-0.0989231458373,-0.131086737778
-0.100450282503,-0.0641626432728
-0.174364129176,-0.101727853355
-0.0759013595995,-0.15689999109
-0.0330455840373,-0.137225462695
-0.12354438002,-0.0943136055122
-0.171589827844,-0.0918488170519
-0.0355785969812,-0.157992077935
-0.0683024691399,-0.156216840275
-0.184651284686,-0.0714994824908
-0.133486990095,-0.0471678011982
-0.0825998228776,-0.144956873771
-0.0985386575331,-0.100331532529
-0.121847563022,-0.166411120839
-0.0456447472578,-0.210949022117
-0.0686018067379,-0.0849429837789
-0.159654277192,-0.126301545104
-0.151835595218,-0.058491821394
-0.0354795968478,-0.0987281838919
-0.0684974226789,-0.0956640467067
0.0177493270953,-0.154249051621
-0.220137347145,-0.186077328186
-0.0557106292981,-0.193262597854
-0.170432651811,-0.156175659441
-0.0765646900873,-0.18231450426
-0.116025480271,-0.143331557814
-0.0752543052669,-0.196093281181
-0.161126157536,-0.120876939213
-0.0959047012909,-0.189945988595
-0.166708727175,-0.108795010517
-0.0724910294518,-0.125136370374
-0.0624454560838,-0.142240769545
-0.141884593731,-0.12718550409
-0.0268814744606,-0.087714733391
-0.134618909876,-0.185195117991
-0.0239646748852,-0.111982593307
-0.138718101076,-0.0975457635876
-0.103723022178,-0.117414104324
-0.0156968123411,-0.121603388709
-0.139034265909,-0.090974345404
-0.0634091995832,-0.0674914901719
-0.132751236048,-0.113796743913
-0.128376519205,-0.108876734125
-0.0289211899897,-0.117932710837
-0.0881684563917,-0.197003061244
-0.0386310453613,-0.0937778273349
-0.20097676162,-0.048905934148
-0.175382157244,-0.0780852421194
-0.11697023142,-0.189591732067
-0.045736340554,-0.109921969748
-0.114609993826,-0.0752432472417
-0.119421555893,-0.0923572316219
-0.0919329706754,-0.181863656563
-0.124186760074,-0.184588740637
-0.11503107975,-0.185642603216
-0.0740401687315,-0.179003681848
-0.0711467815652,-0.16337709325
-0.119180052131,-0.0876945473643
-0.0539252910353,-0.0530742540125
-0.0929383330458,-0.0974101519206
-0.151243357374,-0.184063264157
-0.139490747354,-0.115394154702
-0.194910893382,-0.135558093413
-0.163921907529,-0.187706681862
-0.161078476051,-0.0970238222755
-0.129224184955,-0.11142959149
-0.109894579283,-0.0842046646963
-0.10292280913,-0.0898217447859
-0.100029954991,-0.135755076925
-0.133146397843,-0.124930735497
-0.111462936487,-0.121758898067
-0.0520267478319,-0.188337315577
-0.13485423528,-0.105979773386
-0.0477859710966,0.00194758907587
-0.154074394087,-0.16558913745
-0.0432029602844,-0.191488796348
-0.203917418065,-0.118110171177
-0.02965080501,-0.0963067215098
